,Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
44008,ELEC,HQ STATION 5 SAN DIEGO 2,CA,92123,32.837083,-117.126582
44009,ELEC,CCSF - SFO SFO LOT A-2,CA,94128,37.615658,-122.386781
44010,ELEC,CCSF - SFO SFO LOT A-6,CA,94128,37.615579,-122.386827
44011,ELEC,CCSF - SFO SFO LOT E-2,CA,94128,37.617043,-122.385766
44012,ELEC,CCSF - SFO SFO LOT A-1,CA,94128,37.615728,-122.386736
44013,ELEC,CCSF - SFO SFO LOT D-1,CA,94128,37.616497,-122.385122
44014,ELEC,CCSF - SFO SFO LOT E-1,CA,94128,37.617131,-122.385723
44015,ELEC,CCSF - SFO SFO LOT C-1,CA,94128,37.615877,-122.385027
44016,ELEC,CCSF - SFO SFO LOT E-6,CA,94128,37.617183,-122.385675
44017,ELEC,CCSF - SFO SFO LOT G-1,CA,94128,37.616775,-122.387034
44018,ELEC,CCSF - SFO SFO LOT C-5,CA,94128,37.615704,-122.385044
44019,ELEC,CCSF - SFO SFO LOT F-13,CA,94128,37.617208,-122.386052
44020,ELEC,CCSF - SFO SFO LOT C-3,CA,94128,37.615827,-122.385237
44021,ELEC,CCSF - SFO SFO LOT F-4,CA,94128,37.616945,-122.386881
44022,ELEC,CCSF - SFO SFO LOT F-12,CA,94128,37.617104,-122.386084
44023,ELEC,CCSF - SFO SFO LOT C-4,CA,94128,37.615766,-122.385129
44024,ELEC,CCSF - SFO SFO LOT F-3,CA,94128,37.616985,-122.387007
44025,ELEC,CCSF - SFO SFO LOT F-5,CA,94128,37.616873,-122.386757
44026,ELEC,CCSF - SFO SFO LOT F-14,CA,94128,37.617313,-122.386033
44027,ELEC,CCSF - SFO SFO LOT F-11,CA,94128,37.617132,-122.386197
44028,ELEC,CCSF - SFO SFO LOT C-6,CA,94128,37.615852,-122.384899
44029,ELEC,CCSF - SFO SFO LOT F-9,CA,94128,37.617351,-122.386208
44030,ELEC,CCSF - SFO SFO LOT F-8,CA,94128,37.617123,-122.386916
44031,ELEC,CCSF - SFO SFO LOT E-3,CA,94128,37.616899,-122.385554
44032,ELEC,CCSF - SFO SFO LOT F-7,CA,94128,37.61707,-122.386806
44033,ELEC,CCSF - SFO SFO LOT F-10,CA,94128,37.617241,-122.386197
44034,ELEC,CCSF - SFO SFO LOT F-6,CA,94128,37.616981,-122.386717
44035,ELEC,CCSF - SFO SFO LOT E-4,CA,94128,37.617028,-122.38551
44036,ELEC,CCSF - SFO SFO LOT E-5,CA,94128,37.617138,-122.385454
44037,ELEC,CCSF - SFO SFO LOT D-2,CA,94128,37.616514,-122.384993
44038,ELEC,CCSF - SFO SFO LOT G-2,CA,94128,37.616796,-122.38712
44039,ELEC,CCSF - SFO SFO LOT B-2,CA,94128,37.615412,-122.385953
44040,ELEC,BRESSI RETAIL STATION 4,CA,92009,33.128429,-117.253188
44041,ELEC,BRESSI RETAIL STATION 5,CA,92009,33.128839,-117.254267
44042,ELEC,BRESSI RETAIL STATION 2,CA,92009,33.128661,-117.253778
44043,ELEC,CORE 4TH FLOOR,CA,92805,33.801476,-117.895573
44044,ELEC,CORE 2ND FLOOR,CA,92805,33.801204,-117.895663
44045,ELEC,CORE 6TH FLOOR,CA,92805,33.80139,-117.895617
44046,ELEC,CORE 3RD FLOOR,CA,92805,33.801287,-117.895643
44047,ELEC,"LONGFELLOW 1800 1 (6,7)",CA,94158,37.765712,-122.392623
44048,ELEC,"LONGFELLOW 1800 3 (20,54)",CA,94158,37.765763,-122.392596
44049,ELEC,"LONGFELLOW 1800 5 (60,61)",CA,94158,37.765804,-122.392585
44050,ELEC,"LONGFELLOW 1800 2 (9,10)",CA,94158,37.765755,-122.392559
44051,ELEC,"LONGFELLOW 1800 4 (57,58)",CA,94158,37.765772,-122.392596
44052,ELEC,"LONGFELLOW 1800 9 (92,92)",CA,94158,37.765695,-122.392564
44053,ELEC,"LONGFELLOW 1800 8 (90,90)",CA,94158,37.765772,-122.392607
44054,ELEC,"LONGFELLOW 1800 6 (63,64)",CA,94158,37.765729,-122.392596
44055,ELEC,IRVINE  CO  OFC THE QUAD 530 02,CA,92618,33.674549,-117.760427
44056,ELEC,BWP EV CHARGE BWP BTC E4,CA,91502,34.184333,-118.312391
44057,ELEC,BWP EV CHARGE BWP BTC E2,CA,91502,34.184248,-118.312292
44058,ELEC,BWP EV CHARGE BWP BTC E1,CA,91502,34.184217,-118.312246
44059,ELEC,BWP EV CHARGE BWP BTC W1,CA,91502,34.18327,-118.313217
44060,ELEC,BWP EV CHARGE BWP BTC W5,CA,91502,34.183012,-118.31348
44061,ELEC,BWP EV CHARGE BWP BTC W2,CA,91502,34.183192,-118.313291
44062,ELEC,BWP EV CHARGE BWP BTC E3,CA,91502,34.18428,-118.312345
44063,ELEC,BWP EV CHARGE BWP BTC W4,CA,91502,34.183075,-118.313438
44064,ELEC,ESQUIRE PLAZA STATION 2,CA,95814,38.578314,-121.489968
44065,ELEC,ESQUIRE PLAZA STATION 3,CA,95814,38.578332,-121.49003
44066,ELEC,CIVIC CENTER STATION 2,CA,92014,32.955143,-117.263972
44067,ELEC,SRWC RWC L4 3,CA,94063,37.48376,-122.203969
44068,ELEC,SRWC RWC L2 2,CA,94063,37.483752,-122.203988
44069,ELEC,SRWC RWC B1 3,CA,94063,37.48376,-122.203939
44070,ELEC,SRWC RWC B1 4,CA,94063,37.483805,-122.203931
44071,ELEC,SRWC RWC L3 4,CA,94063,37.483829,-122.203934
44072,ELEC,SRWC RWC L5 4,CA,94063,37.483802,-122.203926
44073,ELEC,SRWC RWC L5 5,CA,94063,37.48383,-122.20392
44074,ELEC,SRWC RWC L2 4,CA,94063,37.483826,-122.203916
44075,ELEC,SRWC RWC L4 4,CA,94063,37.483859,-122.203903
44076,ELEC,SRWC RWC L4 2,CA,94063,37.483741,-122.203977
44077,ELEC,SRWC RWC L5 3,CA,94063,37.483779,-122.20395
44078,ELEC,SRWC RWC L1 6,CA,94063,37.483846,-122.203917
44079,ELEC,SRWC RWC L2 3,CA,94063,37.483761,-122.203965
44080,ELEC,EVSP WALGREENS STORE 15330 2,CA,94605,37.771418,-122.191359
44081,ELEC,EVSP WALGREENS STORE 15330 3,CA,94605,37.771466,-122.191358
44082,ELEC,EVSP WALGREENS STORE 15330 1,CA,94605,37.771513,-122.191376
44083,ELEC,IRVINE  CO  OFC MC 860 02,CA,95035,37.439421,-121.921309
44084,ELEC,IRVINE  CO  OFC MC 860 03,CA,95035,37.439429,-121.921247
44085,ELEC,IRVINE  CO  OFC MC 860 04,CA,95035,37.439435,-121.921186
44086,ELEC,META MPK58-08 ADA,CA,94025,37.476996,-122.150457
44087,ELEC,META MPK58-06 GW,CA,94025,37.476824,-122.150359
44088,ELEC,META MPK58-01,CA,94025,37.476599,-122.150444
44089,ELEC,META MPK58-03,CA,94025,37.476691,-122.150408
44090,ELEC,META MPK58-07,CA,94025,37.476863,-122.150336
44091,ELEC,PHS -SC PHSSC3,CA,90503,33.839047,-118.369473
44092,ELEC,PHS -SC PHSSC2,CA,90503,33.839072,-118.369525
44093,ELEC,PHS -SC PHSSC-4,CA,90503,33.839045,-118.369459
44094,ELEC,BAYVIEW STATION 01,CA,92660,33.654416,-117.867445
44095,ELEC,PRIVATE GNE B73-EV-1,CA,94080,37.653809,-122.39031
44096,ELEC,SANTA MONICA  CIVIC EVSE 13,CA,90401,34.011614,-118.4898
44097,ELEC,SANTA MONICA  CIVIC EVSE 10,CA,90401,34.01165,-118.48984
44098,ELEC,SANTA MONICA  CIVIC EVSE 3,CA,90401,34.011758,-118.489983
44099,ELEC,SANTA MONICA  CIVIC EVSE 19,CA,90401,34.011491,-118.489656
44100,ELEC,SANTA MONICA  CIVIC EVSE 12,CA,90401,34.011599,-118.489777
44101,ELEC,SANTA MONICA  CIVIC EVSE 18,CA,90401,34.011596,-118.489998
44102,ELEC,SANTA MONICA  CIVIC EVSE 2,CA,90401,34.011736,-118.489954
44103,ELEC,SANTA MONICA  CIVIC EVSE 6,CA,90401,34.011599,-118.489947
44104,ELEC,SANTA MONICA  CIVIC EVSE 11,CA,90401,34.011642,-118.489828
44105,ELEC,SANTA MONICA  CIVIC EVSE 1,CA,90401,34.01176,-118.490001
44106,ELEC,SANTA MONICA  CIVIC EVSE 14,CA,90401,34.011566,-118.489746
44107,ELEC,SANTA MONICA  CIVIC EVSE 17,CA,90401,34.011536,-118.489714
44108,ELEC,SANTA MONICA  CIVIC EVSE 29,CA,90401,34.011366,-118.489518
44109,ELEC,SANTA MONICA  CIVIC EVSE 9,CA,90401,34.011668,-118.48987
44110,ELEC,SANTA MONICA  CIVIC EVSE 27,CA,90401,34.011386,-118.489536
44111,ELEC,SANTA MONICA  CIVIC EVSE 24,CA,90401,34.01145,-118.489617
44112,ELEC,SANTA MONICA  CIVIC EVSE 7,CA,90401,34.011714,-118.489923
44113,ELEC,SANTA MONICA  CIVIC EVSE 23,CA,90401,34.011332,-118.489583
44114,ELEC,SANTA MONICA  CIVIC EVSE 4,CA,90401,34.011742,-118.48997
44115,ELEC,SANTA MONICA  CIVIC EVSE 16,CA,90401,34.011531,-118.489704
44116,ELEC,SANTA MONICA  CIVIC EVSE 20,CA,90401,34.011519,-118.48968
44117,ELEC,SANTA MONICA  CIVIC EVSE 5,CA,90401,34.011742,-118.489948
44118,ELEC,SANTA MONICA  CIVIC EVSE 31,CA,90401,34.011307,-118.489443
44119,ELEC,SANTA MONICA  CIVIC EVSE 22,CA,90401,34.011462,-118.489626
44120,ELEC,SANTA MONICA  CIVIC EVSE 26,CA,90401,34.011401,-118.489552
44121,ELEC,SANTA MONICA  CIVIC EVSE 8,CA,90401,34.011654,-118.489853
44122,ELEC,SANTA MONICA  CIVIC EVSE 25,CA,90401,34.011415,-118.489579
44123,ELEC,SANTA MONICA  CIVIC EVSE 15,CA,90401,34.011576,-118.489755
44124,ELEC,VALENCIA STRUCTURE 7A,CA,91355,34.416465,-118.559393
44125,ELEC,SDIA T2PP 2,CA,92101,32.729996,-117.202514
44126,ELEC,SDIA T2PP 5,CA,92101,32.729995,-117.202821
44127,ELEC,SDIA T2PP 7,CA,92101,32.729991,-117.20301
44128,ELEC,SDIA T2PP 6,CA,92101,32.729991,-117.202917
44129,ELEC,SDIA T2PP 3,CA,92101,32.729997,-117.20261
44130,ELEC,SDIA T2PP 4,CA,92101,32.729996,-117.202712
44131,ELEC,SDIA T2PP 8,CA,92101,32.730643,-117.203536
44132,ELEC,SMC SSC LEVEL3 3,CA,90405,34.018253,-118.470085
44133,ELEC,SMC SSC LEVEL3 2,CA,90405,34.01825,-118.47002
44134,ELEC,SMC SSC LEVEL3 1,CA,90405,34.018288,-118.46998
44135,ELEC,UCSF CAMPUS ACC P6 EV2,CA,94143,37.763632,-122.457764
44136,ELEC,UCSF CAMPUS ACC P5 EV1,CA,94143,37.763581,-122.457767
44137,ELEC,UCSF CAMPUS ACC P7 EV1,CA,94143,37.763594,-122.457796
44138,ELEC,UCSF CAMPUS ACC P4 EV2,CA,94122,37.76362,-122.457668
44139,ELEC,UCSF CAMPUS ACC P4 EV1,CA,94122,37.763596,-122.457735
44140,ELEC,UCSF CAMPUS ACC P6 EV1,CA,94122,37.763581,-122.457735
44141,ELEC,MINETA SJC B4,CA,95110,37.363109,-121.922041
44142,ELEC,MINETA SJC B1,CA,95110,37.363191,-121.92213
44143,ELEC,MINETA SJC B2,CA,95110,37.363287,-121.922205
44144,ELEC,MINETA SJC B5,CA,95110,37.369994,-121.928914
44145,ELEC,BP CITY HALL SENIOR CTR 1,CA,90620,33.844134,-118.010656
44146,ELEC,BP CITY HALL SENIOR CTR DC 1,CA,90620,33.844204,-118.010414
44147,ELEC,IRVINE  CO  OFC MC 430 03,CA,95035,37.433229,-121.920676
44148,ELEC,IRVINE  CO  OFC MC 430 04,CA,95035,37.433237,-121.920615
44149,ELEC,IRVINE  CO  OFC MC 430 01,CA,95035,37.433214,-121.920832
44150,ELEC,LOMA LINDA UNIV LLUH197 BLDG 2,CA,92408,34.061253,-117.281907
44151,ELEC,LOMA LINDA UNIV LLUH197 BLDG 4,CA,92408,34.061251,-117.281852
44152,ELEC,LOMA LINDA UNIV LLUH197 BLDG 1,CA,92408,34.061253,-117.281937
44153,ELEC,NCOE IMOLA STATION 3,CA,94559,38.278262,-122.256087
44154,ELEC,BEVERLY HILLS S. LA CIENEGA 2,CA,90211,34.061572,-118.376659
44155,ELEC,BEVERLY HILLS CANON 1,CA,90210,34.068161,-118.399096
44156,ELEC,BEVERLY HILLS CIVIC CENTER 2,CA,90210,34.073488,-118.399152
44157,ELEC,BEVERLY HILLS THIRD ST 2,CA,90210,34.073789,-118.396607
44158,ELEC,ROYCE LEASING OFFICE,CA,92612,33.671395,-117.843123
44159,ELEC,UCSC COREWEST 5,CA,95064,36.999287,-122.063267
44160,ELEC,UCSC COREWEST 1,CA,95064,36.999284,-122.063493
44161,ELEC,UCSC COREWEST 3,CA,95064,36.999327,-122.063379
44162,ELEC,UCSC COREWEST 4,CA,95064,36.999279,-122.063309
44163,ELEC,PRIVATE GNE PS B NEW 6,CA,94080,37.650092,-122.383183
44164,ELEC,PRIVATE GNE PS B NEW 5,CA,94080,37.65008,-122.383184
44165,ELEC,PRIVATE GNE PS B NEW 4,CA,94080,37.650065,-122.383186
44166,ELEC,PRIVATE GNE PS B NEW 3,CA,94080,37.650046,-122.383188
44167,ELEC,PRIVATE GNE PS B NEW 1,CA,94080,37.649997,-122.383191
44168,ELEC,PRIVATE GNE PS-B-2,CA,94080,37.650323,-122.383724
44169,ELEC,PRIVATE GNE PS-B-1,CA,94080,37.650313,-122.383669
44170,ELEC,PRIVATE GNE PS B NEW 2,CA,94080,37.650025,-122.383188
44171,ELEC,PRIVATE GNE PS 2 NEW 4,CA,94080,37.653305,-122.381156
44172,ELEC,PRIVATE GNE PS 2 NEW 3,CA,94080,37.653307,-122.381174
44173,ELEC,PRIVATE GNE PS 2 NEW 1,CA,94080,37.653311,-122.381222
44174,ELEC,PRIVATE GNE PS-2-5A & 5B,CA,94080,37.65335,-122.381214
44175,ELEC,PRIVATE GNE PS-2-4A & 4B,CA,94080,37.653346,-122.381181
44176,ELEC,PRIVATE GNE PS-2-3A &3B;,CA,94080,37.653347,-122.38115
44177,ELEC,PRIVATE GNE PS-2-6A & 6B,CA,94080,37.653352,-122.381247
44178,ELEC,PRIVATE GNE PS-2-2A & 2B,CA,94080,37.653345,-122.381111
44179,ELEC,PRIVATE GNE PS-2-1 (FAST),CA,94080,37.653343,-122.381065
44180,ELEC,META MPK24-02,CA,94025,37.480234,-122.169346
44181,ELEC,META MPK24-01,CA,94025,37.480265,-122.169301
44182,ELEC,INTERSECT BUILDING B 2,CA,92614,33.685551,-117.848876
44183,ELEC,MACPLACE PLACE 1,CA,92707,33.702633,-117.865815
44184,ELEC,MACPLACE PLACE 2,CA,92707,33.702633,-117.865791
44185,ELEC,BEVERLY HILLS DAYTON WAY 2,CA,90210,34.070072,-118.399081
44186,ELEC,WGC EVCS STATION 08,CA,90017,34.05011,-118.260449
44187,ELEC,WGC EVCS STATION 09,CA,90017,34.050057,-118.26046
44188,ELEC,WGC EVCS STATION 03,CA,90017,34.050661,-118.26038
44189,ELEC,WGC EVCS STATION 10,CA,90017,34.050394,-118.259996
44190,ELEC,WGC EVCS STATION 05,CA,90017,34.050572,-118.260264
44191,ELEC,WGC EVCS STATION 06,CA,90017,34.050501,-118.260143
44192,ELEC,WGC EVCS STATION 04,CA,90017,34.050652,-118.260385
44193,ELEC,BEVERLY HILLS CRESCENT 1,CA,90210,34.069815,-118.398933
44194,ELEC,BR 2600 VISIT GW2,CA,94583,37.767783,-121.963507
44195,ELEC,CLUB@HARBOR PNT STATION 1,CA,94941,37.884572,-122.501932
44196,ELEC,UDR MONTEREY 1,CA,93906,36.695804,-121.66128
44197,ELEC,META MPK57-02 FC,CA,94025,37.476626,-122.151122
44198,ELEC,META MPK57-05 FC,CA,94025,37.476638,-122.151271
44199,ELEC,BR STATION002,CA,94583,37.769763,-121.95983
44200,ELEC,BR STATION 001,CA,94583,37.769822,-121.959692
44201,ELEC,SHC RWC 460 1 & 2,CA,94063,37.486662,-122.202679
44202,ELEC,SHC RWC 460 10 & 11,CA,94063,37.486623,-122.202688
44203,ELEC,SHC RWC 460 7 & 8,CA,94063,37.486665,-122.202585
44204,ELEC,SHC RWC 460 16 & 17,CA,94063,37.486619,-122.20259
44205,ELEC,SHC RWC 460 3 & 4,CA,94063,37.486664,-122.202648
44206,ELEC,SHC RWC 460 14 & 15,CA,94063,37.486618,-122.20263
44207,ELEC,SHC RWC 460 12 & 13,CA,94063,37.486621,-122.202658
44208,ELEC,SHC RWC 460 18,CA,94063,37.486617,-122.202563
44209,ELEC,SHC RWC 460 9,CA,94063,37.486664,-122.202557
44210,ELEC,IRVINE  CO  OFC 110 THEORY 01,CA,92617,33.643945,-117.856018
44211,ELEC,IRVINE  CO  OFC 110 THEORY 04,CA,92617,33.643943,-117.856321
44212,ELEC,IRVINE  CO  OFC 110 THEORY 03,CA,92617,33.643946,-117.856224
44213,ELEC,CSUEB LOT G STATION 6,CA,94542,37.658139,-122.053331
44214,ELEC,CSUEB LOT K STATION#2,CA,94542,37.659612,-122.056959
44215,ELEC,CSUEB LOT K STATION#1,CA,94542,37.659639,-122.056974
44216,ELEC,CSUEB LOT G STATION 7,CA,94542,37.658181,-122.053272
44217,ELEC,CSUEB LOT G STATION 2,CA,94542,37.657973,-122.053475
44218,ELEC,CSUEB LOT A STATION 8,CA,94542,37.654892,-122.056927
44219,ELEC,CSUEB LOT A STATION 7,CA,94542,37.654908,-122.056875
44220,ELEC,CSUEB LOT A STATION 4,CA,94542,37.655701,-122.057968
44221,ELEC,CSUEB LOT A STATION 6,CA,94542,37.654934,-122.056812
44222,ELEC,CSUEB LOT A STATION 3,CA,94542,37.655758,-122.05794
44223,ELEC,CSUEB LOT A STATION 2,CA,94542,37.655792,-122.057884
44224,ELEC,CSUEB LOT A STATION 5,CA,94542,37.655004,-122.056709
44225,ELEC,CSUEB LOT G STATION 1,CA,94542,37.657954,-122.053487
44226,ELEC,CSUEB LOT G STATION 3,CA,94542,37.658003,-122.053453
44227,ELEC,CSUEB LOT G STATION 8,CA,94542,37.658237,-122.053211
44228,ELEC,VVC AUTO BUILDING 10,CA,92395,34.473543,-117.261001
44229,ELEC,VVC AUTO AUTO SOUTH,CA,92395,34.476161,-117.259853
44230,ELEC,PALO ALTO CA TED THOMPSON #4,CA,94306,37.428598,-122.143989
44231,ELEC,PALO ALTO CA TED THOMPSON #2,CA,94306,37.428569,-122.143931
44232,ELEC,PALO ALTO CA TED THOMPSON #1,CA,94306,37.428319,-122.144186
44233,ELEC,META MPK60-01 WEST,CA,94025,37.483201,-122.178328
44234,ELEC,META MPK60-07 SOUTH,CA,94025,37.48278,-122.178196
44235,ELEC,META MPK60-08 SOUTH,CA,94025,37.482805,-122.178244
44236,ELEC,META MPK60-04 WEST,CA,94025,37.483081,-122.178416
44237,ELEC,META MPK60-12 SOUTH,CA,94025,37.482901,-122.178446
44238,ELEC,META MPK60-05 WEST,CA,94025,37.48304,-122.17845
44239,ELEC,META MPK60-03 WEST,CA,94025,37.48312,-122.178389
44240,ELEC,META MPK60-02 WEST,CA,94025,37.483161,-122.178356
44241,ELEC,META MPK60-11 SOUTH,CA,94025,37.482877,-122.178397
44242,ELEC,META MPK60-09 SOUTH,CA,94025,37.482829,-122.178296
44243,ELEC,META MPK60-06 WEST,CA,94025,37.483,-122.17848
44244,ELEC,META MPK60-13 EAST,CA,94025,37.482601,-122.177617
44245,ELEC,BW SEACLIFF INN STATION 1,CA,95003,36.979271,-121.910838
44246,ELEC,WCH POWER 1 DC FAST 01,CA,92887,33.876096,-117.750977
44247,ELEC,CLPCCD LOT H-STATION 3,CA,94551,37.713216,-121.798691
44248,ELEC,CLPCCD LOT H-STATION 1,CA,94551,37.713119,-121.798576
44249,ELEC,PALO ALTO CA CAMBRIDGE #3,CA,94306,37.426208,-122.14601
44250,ELEC,PALO ALTO CA CAMBRIDGE #1,CA,94306,37.426155,-122.146064
44251,ELEC,PALO ALTO CA CAMBRIDGE #2,CA,94306,37.42618,-122.146065
44252,ELEC,PALO ALTO CA CAMBRIDGE #5,CA,94306,37.426227,-122.145977
44253,ELEC,MBA 160 SPACE 17 18,CA,93950,36.618478,-121.905674
44254,ELEC,MBA 160 SPACE 15 16,CA,93950,36.61846,-121.905698
44255,ELEC,MBA 160 SPACE 4 5,CA,93950,36.618612,-121.905762
44256,ELEC,MISSION TOWERS CHARGER 1,CA,95054,37.387379,-121.974335
44257,ELEC,MISSION TOWERS CHARGER 5,CA,95054,37.387685,-121.974678
44258,ELEC,MISSION TOWERS CHARGER 2,CA,95054,37.387344,-121.974453
44259,ELEC,MISSION TOWERS CHARGER 6,CA,95054,37.387796,-121.974603
44260,ELEC,MISSION TOWERS CHARGER 4,CA,95054,37.387702,-121.974528
44261,ELEC,WATT PLAZA L4 EV11 EV12,CA,90067,34.06113,-118.41518
44262,ELEC,WATT PLAZA L3 EV7 EV8,CA,90067,34.061158,-118.415062
44263,ELEC,WATT PLAZA L3 EV5 EV6,CA,90067,34.061177,-118.415032
44264,ELEC,WATT PLAZA L4 EV3 EV4,CA,90067,34.061231,-118.415043
44265,ELEC,WATT PLAZA L3 EV3 EV4,CA,90067,34.061194,-118.415007
44266,ELEC,WATT PLAZA L3 EV VAN1,CA,90067,34.061488,-118.414873
44267,ELEC,WATT PLAZA L4 EV VAN2,CA,90067,34.06147,-118.414905
44268,ELEC,WATT PLAZA L4 EV5 EV6,CA,90067,34.061214,-118.41506
44269,ELEC,LOS ALTOS PLAZA 3B,CA,94022,37.378953,-122.114678
44270,ELEC,PRIVATE GNE PS 1 NEW 3,CA,94080,37.658618,-122.382821
44271,ELEC,PRIVATE GNE PS 1 NEW 2,CA,94080,37.658729,-122.382818
44272,ELEC,PRIVATE GNE PS-1-7A & 7B,CA,94080,37.65869,-122.382941
44273,ELEC,PRIVATE GNE PS-1-4A &4B;,CA,94080,37.658759,-122.382932
44274,ELEC,PRIVATE GNE PS-1-2A & 2B,CA,94080,37.658781,-122.382929
44275,ELEC,PRIVATE GNE PS-1-5A &5B;,CA,94080,37.658736,-122.382934
44276,ELEC,PRIVATE GNE PS-1-3A & 3B,CA,94080,37.658805,-122.382925
44277,ELEC,PRIVATE GNE PS-1-1 (FAST),CA,94080,37.658831,-122.382928
44278,ELEC,PRIVATE GNE PS-1-6A & 6B,CA,94080,37.658712,-122.382937
44279,ELEC,NATIONAL UNIV SPECTRUM 1,CA,92123,32.829268,-117.127694
44280,ELEC,CITYNATNL PLAZA J2 #5,CA,90071,34.052172,-118.254742
44281,ELEC,CITYNATNL PLAZA J2 #8,CA,90071,34.052151,-118.254654
44282,ELEC,CITYNATNL PLAZA J2 #6,CA,90071,34.052151,-118.254738
44283,ELEC,CITYNATNL PLAZA J2 #7,CA,90071,34.052135,-118.254707
44284,ELEC,CITYNATNL PLAZA CLVL #10,CA,90071,34.052169,-118.254738
44285,ELEC,CSU FULLERTON COLLEGE PARK 01,CA,92831,33.877713,-117.882734
44286,ELEC,CSU FULLERTON COLLEGE PARK 05,CA,92831,33.877723,-117.882938
44287,ELEC,CSU FULLERTON COLLEGE PARK 03,CA,92831,33.877716,-117.882809
44288,ELEC,EMPLOYEE JJC CT4K 003,CA,94578,37.717208,-122.118984
44289,ELEC,ALAMEDA JJC CT4K 004,CA,94578,37.717222,-122.119026
44290,ELEC,ALAMEDA JJC CT4K 001,CA,94578,37.717176,-122.118865
44291,ELEC,ALAMEDA JJC CT4K 002,CA,94578,37.7172,-122.118934
44292,ELEC,ALCO STATIONS 8TH FLOOR 4K 02,CA,94612,37.800631,-122.265143
44293,ELEC,JAGUAR LAND ROV CPF25STATION2,CA,90505,33.799995,-118.341729
44294,ELEC,CSU FULLERTON PHY PLANT 02,CA,92831,33.884461,-117.888989
44295,ELEC,500 J SAWYER GA STATION 2,CA,95814,38.581766,-121.499139
44296,ELEC,IRVINE  CO  OFC MPC 420 EXCH 03,CA,92602,33.714125,-117.78308
44297,ELEC,IRVINE  CO  OFC NEWPORT GATE 05,CA,92612,33.654807,-117.860626
44298,ELEC,IRVINE  CO  OFC NEWPORT GATE 03,CA,92612,33.654858,-117.860524
44299,ELEC,DAI NEW STATION 3,CA,90066,33.980573,-118.418785
44300,ELEC,DAI NEW STATION 4,CA,90066,33.980654,-118.418766
44301,ELEC,DAI NEW STATION 1,CA,90066,33.980609,-118.418772
44302,ELEC,OC FAIR STATION 4,CA,92626,33.665453,-117.903208
44303,ELEC,STUDIO 6128 STATION 02,CA,91602,34.141819,-118.3481
44304,ELEC,STUDIO 7120 STATION 02,CA,91602,34.14171,-118.347364
44305,ELEC,STUDIO 6128 STATION 01,CA,91602,34.141781,-118.348163
44306,ELEC,369 BROADWAY STATION 1,CA,92084,33.202009,-117.240486
44307,ELEC,PHC PHC 3,CA,94534,38.221503,-122.132642
44308,ELEC,PHC PHC 2,CA,94534,38.221427,-122.132586
44309,ELEC,PHC PHC 13,CA,94534,38.221844,-122.1326
44310,ELEC,PHC PHC 5,CA,94534,38.221533,-122.132695
44311,ELEC,PHC PHC 9,CA,94534,38.221737,-122.13281
44312,ELEC,PHC PHC 11,CA,94534,38.22146,-122.13252
44313,ELEC,PHC PHC 10,CA,94534,38.22153,-122.13261
44314,ELEC,KG TECHNOLOGIES KG 1,CA,94928,38.352362,-122.706422
44315,ELEC,ASTON POINT STATION 1,CA,92008,33.131605,-117.291603
44316,ELEC,UCSD RADY P357 4,CA,92093,32.887164,-117.241288
44317,ELEC,UCSD RADY P357 1,CA,92093,32.887185,-117.240948
44318,ELEC,UCSD RADY P357 3,CA,92093,32.88719,-117.241052
44319,ELEC,UCSD HUBBS HALL 2,CA,92037,32.867064,-117.253573
44320,ELEC,UCSD ARBOR PARKING 3,CA,92103,32.75404,-117.167592
44321,ELEC,UCSD PANGEA 4-2,CA,92037,32.884318,-117.242761
44322,ELEC,UCSD PANGEA 4-3,CA,92037,32.884503,-117.243063
44323,ELEC,UCSD PANGEA 4-4,CA,92037,32.884497,-117.243136
44324,ELEC,UCSD PANGEA 4-5,CA,92037,32.884229,-117.243538
44325,ELEC,UCSD PANGEA 5-2,CA,92037,32.884086,-117.242764
44326,ELEC,EMPLOYEE EH 006,CA,94502,37.728322,-122.232425
44327,ELEC,EMPLOYEE EH 005,CA,94502,37.7283,-122.232451
44328,ELEC,ALAMEDA AMADOR 4K 003,CA,94544,37.657832,-122.093387
44329,ELEC,ALAMEDA AMADOR 4K 002,CA,94544,37.657809,-122.093425
44330,ELEC,PRUNEYARDGARAGE PRUNEYARD 2,CA,95008,37.289005,-121.935379
44331,ELEC,CARLSBAD CA STAGECOACH 1,CA,92009,33.075094,-117.234136
44332,ELEC,CARLSBAD CA STAGECOACH 2,CA,92009,33.075106,-117.234005
44333,ELEC,CARLSBAD CA STAGECOACH 4,CA,92009,33.075114,-117.233988
44334,ELEC,CARLSBAD CA STAGECOACH 3,CA,92009,33.075114,-117.23405
44335,ELEC,CARLSBAD CA STAGECOACH 5,CA,92009,33.075109,-117.233914
44336,ELEC,LMU LSB P1 3,CA,90045,33.969722,-118.415504
44337,ELEC,LMU LSB P1 1,CA,90045,33.969737,-118.4155
44338,ELEC,LMU LSB P1 2,CA,90045,33.969773,-118.415504
44339,ELEC,CITY OF TURLOCK 1418 N. GSB ST1,CA,95380,37.506623,-120.859254
44340,ELEC,3003RETAIL STATION 1,CA,94597,37.929239,-122.058402
44341,ELEC,3003RETAIL STATION 2,CA,94597,37.929254,-122.058421
44342,ELEC,UCSD HOPKINS 4,CA,92093,32.883563,-117.239389
